id	document	label	label_type	text	label_indices
705	musically	0	[]	for the avoidance of doubt , the rights granted in the preceding sentences of this section include , but are not limited to , the right to reproduce sound recordings -lrb- and make mechanical reproductions of the musical works embodied in such sound recordings -rrb- , and publicly perform and communicate to the public sound recordings -lrb- and the musical works embodied therein -rrb- , all on a royalty-free basis .	[0]
706	musically	0	[]	this means that you are granting the company the right to use your user content without the obligation to pay royalties to any third party , including , but not limited to , a sound recording copyright owner -lrb- e.g. , a record label -rrb- , a musical work copyright owner -lrb- e.g. , a music publisher -rrb- , a performing rights organization -lrb- e.g. , ascap , bmi , sesac , etc. -rrb- -lrb- a `` pro '' -rrb- , a sound recording pro -lrb- e.g. , soundexchange -rrb- , any unions or guilds , and engineers , producers or other royalty participants involved in the creation of user content .	[0]
707	musically	0	[]	you must have rights to the content you post .	[0]
708	musically	0	[]	you must not post any user content to the service if you are not the copyright owner of or are not fully authorized to grant rights in all of the elements of the user content you intend to post to the service .	[0]
709	musically	0	[]	in addition , if you only own the rights in and to a sound recording , but not to the underlying musical works embodied in such sound recordings , then you must not post such sound recordings to the service unless you have all necessary rights , authorizations , and permissions with respect to such embedded musical works that grant you sufficient rights to grant the licenses to the company under these terms .	[0]
710	musically	0	[]	you represent and warrant that : -lrb- i -rrb- you own the user content posted by you on or through the service or otherwise have the right to grant the license set forth in these terms ; -lrb- ii -rrb- the posting and use of your user content on or through the service does not violate the privacy rights , publicity rights , copyrights , contract rights , intellectual property rights , or any other rights of any person , including , but not limited to , the rights of any person visible in any of your user content ; -lrb- iii -rrb- the posting of your user content on the service will not require us to obtain any further licenses from or pay any royalties , fees , compensation or other amounts or provide any attribution to any third parties ; and -lrb- iv -rrb- the posting of your user content on the service does not result in a breach of contract between you and a third party .	[0]
711	musically	0	[]	you agree to pay all monies owing to any person as a result of posting your user content on the service .	[0]
712	musically	0	[]	specific rules for musical works and for recording artists .	[0]
713	musically	0	[]	if you are a composer or author of a musical work and are affiliated with a pro , then you must notify your pro of the royalty-free license you grant through this eula to us .	[0]
714	musically	0	[]	you are solely responsible for ensuring your compliance with the relevant pro 's reporting obligations .	[0]
715	musically	0	[]	if you have assigned your rights to a music publisher , then you must obtain the consent of such music publisher to grant the royalty-free license -lrb- s -rrb- set forth in this eula or have such music publisher enter into this agreement with us .	[0]
